ID,y
3612,110.4945
3614,98.49873
3615,95.49829
3617,101.01819
3618,111.27989
3619,111.65927
3620,108.47454
3621,96.07652
3625,105.00018
3626,102.812096
3630,102.87441
3631,106.97585
3632,95.86213
3633,93.590866
3634,109.467285
3637,98.60473
3639,93.57171
3640,108.16353
3641,93.03663
3644,111.94287
3645,99.67725
3646,93.311104
3647,91.79299
3648,110.607925
3653,112.68379
3654,100.04797
3655,109.515755
3659,101.86787
3660,97.637856
3662,106.788956
3666,101.51498
3668,99.57301
3671,99.788414
3673,94.56131
3674,105.253265
3675,97.00244
3681,93.724075
3682,113.48726
3686,105.27632
3687,94.282875
3692,79.007256
3695,109.653946
3696,97.44896
3699,108.948265
3705,117.60886
3707,80.76272
3708,95.649155
3709,111.87992
3710,97.968285
3712,97.57223
3715,113.6594
3716,95.19062
3720,103.599014
3722,80.76272
3726,92.17471
3728,98.2035
3729,116.314255
3731,104.0721
3735,109.91572
3736,100.10303
3739,102.690796
3741,111.47262
3743,106.453674
3744,95.97021
3745,114.26129
3746,102.68957
3751,97.67978
3753,95.46367
3760,111.0917
3761,97.03979
3762,107.89026
3763,93.87221
3765,93.401375
3768,109.47922
3769,93.87204
3770,94.4879
3773,111.50307
3774,100.74008
3776,97.2601
3778,96.106766
3779,109.53918
3780,95.73235
3781,101.2748
3782,104.1195
3783,110.194824
3784,102.27557
3786,92.578064
3789,103.14366
3790,98.40508
3793,109.7202
3795,112.960075
3797,95.83203
3798,117.753075
3800,108.28878
3804,100.21999
3810,99.49734
3815,112.697266
3816,100.21999
3818,105.36845
3824,110.2891
3828,102.47223
3830,109.67308
3831,96.23955
3832,77.977615
3834,113.51835
3835,96.68961
3836,108.64131
3838,96.15578
3839,116.9898
3840,110.71266
3845,94.50185
3846,109.18248
3847,96.29992
3849,77.35662
3853,107.16374
3855,106.67524
3856,97.11178
3864,84.38821
3865,99.088585
3866,113.512054
3867,104.8026
3868,108.28878
3869,95.77191
3871,96.72305
3875,110.16505
3876,97.981865
3878,92.51899
3879,111.365654
3881,108.28878
3883,104.27823
3884,95.92853
3886,109.88289
3890,101.54738
3893,108.255066
3897,101.212395
3901,96.53494
3902,106.06354
3913,107.61714
3914,93.88469
3916,93.223564
3917,111.41076
3924,102.55191
3925,94.567
3928,95.224304
3929,113.58525
3932,94.5664
3933,109.56197
3934,78.45956
3935,93.50915
3936,97.88642
3937,108.404854
3938,89.99097
3939,102.166756
3943,91.39762
3944,110.4361
3945,111.03951
3946,101.132355
3947,108.76456
3948,95.21751
3949,111.025536
3950,95.1986
3951,103.48862
3952,92.737755
3953,99.835014
3961,115.154366
3962,92.69283
3966,97.39902
3967,107.5909
3968,101.80654
3969,111.19803
3970,101.747246
3971,100.27837
3973,98.28293
3974,111.42941
3975,113.710335
3977,94.126945
3979,104.13316
3985,104.52446
3986,108.585075
3988,101.87874
3991,93.977806
3992,105.332695
3993,104.55232
3994,97.754875
3995,113.96552
4005,103.10506
4007,96.9526
4008,109.38472
4009,98.46814
4010,106.35671
4011,78.86017
4012,95.54258
4013,102.19497
4015,102.76187
4016,105.3427
4018,101.97397
4025,95.22313
4026,102.59354
4028,108.81571
4029,96.99568
4031,97.56024
4032,111.46199
4033,97.560005
4034,106.91999
4037,103.5217
4038,104.69303
4039,94.951454
4041,96.17496
4042,103.27898
4043,97.03661
4044,109.56197
4045,93.63634
4046,107.14874
4047,95.510376
4048,101.55226
4049,106.61887
4051,92.795525
4052,112.98457
4058,103.27669
4062,113.31664
4064,105.97146
4067,97.13959
4068,77.544334
4070,100.8681
4072,119.26669
4074,110.326035
4075,95.77542
4076,109.89114
4077,96.15439
4078,104.11752
4080,109.56197
4082,100.84511
4085,92.601
4086,101.032875
4088,102.59354
4089,98.421074
4092,77.231514
4094,100.08646
4095,110.08159
4096,101.034744
4097,109.59781
4102,102.57802
4105,105.904884
4107,110.36284
4111,101.679245
4112,103.92321
4113,94.23838
4114,105.53738
4115,94.56831
4116,109.16299
4117,97.016716
4118,94.85768
4119,108.505844
4120,94.91262
4122,79.49615
4125,92.79594
4126,111.09417
4129,110.53578
4134,107.55679
4137,92.816
4141,100.93182
4142,99.53305
4144,99.39732
4145,102.55191
4146,105.58573
4150,98.504616
4151,80.08304
4154,97.13959
4156,92.28412
4157,105.25096
4159,105.3427
4160,95.431755
4161,108.453514
4168,95.61031
4171,107.77118
4172,109.53019
4173,97.76489
4175,92.42955
4176,109.56197
4177,99.39732
4178,101.628654
4179,105.216034
4181,104.92223
4183,96.99568
4184,108.07568
4185,92.11589
4186,111.49679
4188,103.278984
4190,112.65112
4192,92.87279
4193,104.54859
4194,110.40518
4195,105.335945
4196,78.49407
4202,97.742355
4203,99.098114
4208,90.05081
4209,111.74268
4210,100.23213
4211,106.51476
4212,117.23121
4214,105.84183
4215,95.70593
4216,103.49202
4217,92.65928
4219,92.89465
4222,108.404854
4224,77.43621
4231,105.81088
4232,96.99568
4234,102.58178
4236,99.39732
4237,104.39813
4240,96.751526
4242,99.54893
4243,92.75705
4247,92.575966
4248,115.88523
4249,100.14653
4254,105.19788
4263,92.95339
4265,113.42977
4267,107.842636
4268,111.19495
4271,108.30218
4272,98.98493
4273,108.10907
4274,95.54353
4276,92.98336
4278,101.54341
4280,95.65549
4281,111.20722
4283,101.496445
4284,110.36953
4285,110.18787
4286,106.48679
4287,97.93332
4288,120.077576
4289,94.878914
4290,87.34985
4293,94.298676
4296,111.882256
4297,93.9233
4299,94.73655
4303,108.268814
4310,101.31562
4312,103.96396
4318,105.4542
4320,104.92913
4322,99.67651
4323,113.75219
4325,106.57936
4326,111.49596
4328,110.13471
4330,108.9506
4332,112.244316
4333,100.71621
4335,98.52932
4336,100.41212
4338,104.94197
4341,95.353226
4342,105.18529
4344,103.505394
4347,95.17449
4348,105.549225
4351,106.62725
4352,96.26381
4353,99.02007
4355,104.91342
4356,92.601
4359,104.25476
4360,99.925896
4361,96.68123
4364,99.831566
4365,103.73357
4368,99.01259
4372,93.35624
4374,91.84123
4376,93.45948
4377,111.92315
4380,94.28775
4383,104.61695
4384,94.92095
4385,99.09882
4389,96.29509
4391,93.463745
4392,106.13316
4393,90.735275
4395,95.374794
4396,110.57619
4398,111.61136
4399,109.90759
4401,90.220924
4406,101.1292
4408,106.04057
4412,105.549225
4415,101.589554
4418,105.88313
4419,91.84123
4420,77.56756
4422,109.74893
4423,91.84123
4425,96.29515
4428,100.43547
4431,109.48438
4434,105.115135
4436,96.73706
4437,111.80157
4439,117.425896
4440,98.242805
4441,109.87478
4444,100.40956
4445,106.06913
4446,94.688866
4447,111.23785
4452,109.57757
4456,106.71616
4457,92.914345
4458,98.48384
4460,92.601
4461,117.0927
4462,96.962715
4465,103.60496
4466,104.01115
4468,98.2322
4469,107.88725
4472,108.01956
4475,93.59091
4478,96.32398
4479,112.597855
4480,94.318855
4483,79.491394
4484,94.82809
4485,108.21581
4486,101.747246
4488,100.37306
4489,111.80864
4490,95.85741
4491,98.99599
4492,93.34385
4493,105.945274
4494,96.0208
4495,99.8262
4498,77.405624
4499,92.15689
4500,103.53173
4503,106.421814
4505,103.39962
4506,96.76182
4507,93.98087
4508,105.4542
4510,110.28933
4511,91.321335
4513,102.87874
4516,80.824615
4519,92.88751
4521,106.1161
4531,92.68994
4532,77.33352
4533,105.35048
4534,104.2673
4536,105.4542
4537,92.914345
4539,95.41498
4542,104.21442
4545,93.40971
4549,91.11144
4551,98.9256
4554,101.638084
4556,105.631676
4559,111.79604
4561,112.03416
4562,108.28441
4566,111.35694
4569,93.49038
4570,110.57619
4573,94.040886
4574,101.573395
4575,97.818756
4577,92.32759
4578,109.89091
4580,99.70146
4582,98.94127
4583,109.74893
4585,95.17472
4587,105.4542
4595,92.73681
4596,105.372185
4601,100.63683
4602,110.497055
4603,93.47123
4605,101.23185
4606,96.928925
4607,110.77724
4608,94.98791
4610,95.51499
4613,108.74688
4617,95.727196
4618,111.37087
4619,91.77764
4620,95.38758
4622,96.600815
4625,92.601
4626,105.4542
4627,95.747246
4629,84.25971
4631,90.07588
4633,105.4542
4634,111.69277
4635,94.89541
4639,97.75007
4640,106.90583
4642,105.56822
4644,98.62668
4646,105.4542
4647,100.14465
4648,79.44379
4649,92.92421
4650,110.39464
4655,91.11144
4660,94.23591
4661,112.32924
4662,91.93738
4663,113.05392
4665,97.29046
4666,111.62065
4667,104.90711
4668,93.27711
4670,94.185616
4671,102.94731
4672,100.08106
4673,105.84948
4675,108.59122
4676,95.53031
4677,110.64088
4680,97.10835
4682,96.24029
4683,107.82762
4685,105.549225
4686,93.83698
4688,109.88729
4690,102.997894
4692,109.27394
4693,93.69611
4697,91.17211
4700,106.35723
4702,108.91454
4707,117.57161
4708,92.40036
4710,82.49819
4716,103.897644
4717,96.35586
4718,94.72232
4720,95.73022
4721,80.06624
4723,97.833824
4726,110.87537
4727,91.329895
4729,96.42455
4731,97.778404
4732,106.43766
4735,105.124405
4736,106.00424
4737,93.48078
4738,108.30987
4739,111.97282
4744,106.593704
4747,94.80924
4749,108.38276
4750,92.40036
4752,110.4361
4755,101.81639
4756,106.658264
4757,111.97012
4758,95.11118
4759,106.15306
4763,97.323906
4764,107.147285
4765,95.132614
4766,94.134094
4767,99.75192
4769,111.10122
4770,95.94936
4771,79.46079
4772,104.77146
4774,110.40518
4776,102.21094
4777,107.36987
4778,102.01299
4780,95.629425
4784,96.14287
4786,103.24056
4787,77.51255
4788,96.183975
4789,110.4361
4791,104.933716
4792,94.886635
4795,109.34828
4796,90.02043
4803,92.474304
4805,92.43647
4807,94.465866
4809,97.19679
4816,92.59276
4817,84.21361
4818,90.264824
4820,94.895836
4821,105.41691
4823,110.38865
4824,97.62434
4825,112.77508
4829,94.77699
4830,98.14248
4831,110.00083
4833,104.769936
4836,92.37343
4837,109.88729
4838,94.04156
4840,96.54957
4841,80.25451
4842,89.936035
4843,108.58828
4844,93.92292
4849,108.24512
4851,98.92133
4852,94.70437
4858,93.790405
4860,98.14248
4863,111.56903
4864,96.86133
4865,110.42058
4867,97.34258
4868,96.68241
4869,109.58918
4873,93.5273
4875,102.363045
4876,109.47124
4877,98.46233
4878,109.94441
4880,77.214516
4886,113.21133
4888,107.59205
4889,92.65198
4890,108.47077
4893,96.63266
4895,96.10672
4896,102.493355
4899,93.790016
4901,100.05992
4902,110.64917
4903,96.181404
4904,110.4361
4910,92.985535
4912,92.57307
4915,96.91332
4916,107.032555
4917,100.93765
4920,104.77146
4927,105.36927
4928,95.40186
4931,107.1138
4934,93.051186
4936,95.10465
4939,109.227844
4942,110.97448
4943,97.625534
4944,105.59709
4945,96.7016
4947,107.47027
4948,90.729996
4951,93.97788
4952,110.4361
4953,94.35663
4956,96.181404
4957,115.49951
4958,102.328514
4960,96.14088
4968,94.58905
4969,104.06964
4971,108.15153
4973,110.90266
4975,111.1357
4976,95.98437
4978,94.861176
4979,98.200424
4982,97.47034
4983,102.14567
4984,99.03472
4985,117.57161
4986,103.03857
4987,114.56324
4988,99.98119
4994,97.21325
4995,93.54097
5002,80.45155
5004,94.666245
5005,104.0006
5006,99.16799
5007,108.07935
5009,110.54218
5011,110.90266
5014,105.45796
5015,103.931114
5018,97.783394
5019,112.33036
5020,93.64594
5021,105.08949
5022,93.08179
5023,99.50049
5025,97.49128
5032,103.82866
5034,91.30875
5036,92.87752
5038,95.0156
5039,110.15701
5046,98.81562
5049,112.33036
5051,92.268906
5052,93.72312
5053,110.40518
5054,96.633484
5055,92.68447
5057,92.8997
5059,94.32763
5062,99.69825
5063,112.32507
5065,112.35972
5069,94.86922
5071,98.63182
5074,107.80144
5075,92.98056
5076,93.47636
5077,77.48933
5079,106.00227
5080,96.48256
5081,109.91836
5083,104.54335
5088,108.1895
5089,94.00697
5093,101.15943
5094,104.57425
5095,94.7228
5099,106.38488
5101,111.50255
5103,104.575806
5104,94.25239
5105,104.738594
5107,93.84539
5108,105.094826
5109,95.59174
5111,97.53605
5112,110.56299
5113,99.22919
5114,103.2108
5115,95.42634
5118,92.67982
5122,96.633484
5123,80.54099
5125,93.769684
5127,107.001854
5128,98.32995
5129,114.75966
5132,99.16799
5134,110.85959
5135,95.39067
5137,108.811905
5142,94.661156
5143,102.04939
5144,93.64796
5148,94.52192
5149,92.93986
5150,102.55191
5154,77.56756
5155,97.09326
5159,93.303986
5164,94.58258
5165,117.1849
5166,91.11122
5167,106.206924
5169,107.44015
5171,90.28025
5172,110.63391
5176,96.36848
5184,104.9153
5185,104.98363
5186,103.82529
5188,103.19195
5189,105.07322
5190,97.78393
5191,117.1849
5193,110.53578
5196,93.37817
5199,80.54936
5200,108.40043
5203,98.10604
5204,112.58227
5205,98.81866
5207,96.95929
5208,99.01755
5212,97.670364
5214,95.913826
5218,97.36662
5220,100.17472
5222,92.80938
5224,95.466896
5225,104.7112
5227,110.06466
5229,106.96225
5232,93.333374
5233,119.81104
5234,103.62357
5237,110.43385
5239,110.80056
5240,93.81347
5241,114.3334
5244,93.77806
5248,109.912186
5251,91.559006
5253,92.44629
5255,97.2804
5256,96.53586
5257,92.47064
5259,97.659294
5260,107.8729
5266,93.529884
5268,97.87028
5275,109.91836
5276,103.12091
5277,96.16232
5279,95.30471
5280,107.13439
5281,91.81999
5283,104.238976
5284,79.60945
5285,93.39551
5286,102.99076
5287,97.809525
5289,91.15104
5290,110.53578
5292,109.75708
5293,98.492195
5294,103.708145
5297,93.5965
5299,98.56385
5302,93.10235
5305,79.20331
5306,95.08333
5308,102.129875
5309,95.65914
5310,119.59481
5312,110.07638
5316,107.47644
5317,96.90446
5319,80.54099
5320,97.31078
5323,97.21562
5329,100.02839
5331,109.55064
5334,105.93284
5336,110.84583
5338,104.00424
5341,105.848
5345,95.65978
5348,97.97596
5349,113.25745
5355,110.41497
5356,96.66398
5360,109.11905
5362,105.17996
5364,105.33268
5366,105.71718
5367,96.701935
5368,93.60862
5370,96.75346
5371,77.56756
5373,106.05629
5375,110.43385
5376,97.381714
5378,105.21877
5379,102.83163
5383,95.26665
5384,99.74507
5389,112.81533
5391,78.56084
5393,111.596344
5395,109.999535
5397,109.35183
5398,96.254036
5399,114.1608
5401,118.94169
5402,97.09816
5403,113.652504
5404,95.828545
5407,78.49407
5408,93.66069
5413,110.38519
5414,99.60759
5417,97.21775
5418,109.75708
5420,108.06653
5421,94.153244
5424,96.14589
5425,112.58227
5426,101.86696
5429,112.13132
5431,95.464226
5437,104.38727
5440,92.439415
5444,108.28764
5446,105.17828
5447,102.74054
5451,97.315765
5452,106.67207
5455,103.62357
5456,96.19181
5458,92.038734
5459,100.347626
5460,94.66503
5462,97.264595
5463,106.854225
5464,91.212944
5465,110.1979
5466,98.63182
5467,104.154335
5468,106.2538
5469,112.332985
5472,94.25061
5474,94.501724
5475,93.78649
5476,96.246124
5479,107.11017
5480,112.98457
5482,107.392685
5485,91.694084
5486,118.94169
5488,79.436005
5495,106.96225
5496,101.379555
5497,112.12429
5499,109.9512
5503,92.36325
5504,94.18508
5507,97.76489
5509,105.00021
5511,94.21863
5512,110.36132
5516,110.86464
5517,95.24129
5518,104.316444
5521,94.45238
5522,107.51675
5527,102.54469
5528,96.81397
5529,105.07322
5532,103.65606
5533,106.182365
5535,105.29067
5536,101.01743
5540,93.95584
5547,92.8656
5548,111.49109
5550,77.49999
5551,95.61176
5554,109.65388
5555,95.42577
5559,109.64212
5560,91.50793
5561,109.946594
5562,98.23825
5563,109.99496
5565,82.59956
5566,100.69011
5567,103.186485
5568,95.055084
5572,97.29771
5574,95.29317
5576,100.13691
5579,111.38542
5580,84.52385
5581,90.812775
5583,95.751236
5584,110.12629
5586,109.740005
5587,94.777336
5589,103.50092
5591,106.38156
5592,95.62048
5593,106.70215
5594,96.2286
5595,85.13051
5596,109.88729
5597,104.22841
5598,116.34012
5599,96.7016
5602,114.055954
5603,96.2286
5605,94.04255
5607,93.69385
5608,94.95712
5609,95.11434
5610,94.56831
5612,95.26538
5613,105.07322
5614,96.67571
5616,94.473946
5621,94.94438
5623,98.144905
5628,113.6303
5629,96.49507
5631,112.28598
5633,100.091835
5638,103.17232
5639,94.53974
5640,99.86503
5645,97.9978
5646,79.66865
5649,94.718605
5653,103.50094
5655,115.50503
5656,94.451805
5658,94.8731
5662,117.550995
5663,91.971375
5667,93.53626
5670,96.7016
5671,102.84374
5672,95.61179
5673,104.396736
5674,92.57709
5675,103.52732
5676,93.63101
5679,113.00219
5683,108.86246
5687,95.884895
5688,77.10973
5690,99.67218
5691,114.58595
5692,96.97352
5693,107.63081
5694,94.368935
5697,108.459496
5698,92.29553
5699,111.42941
5704,96.55591
5707,113.00219
5709,97.21168
5710,92.54854
5714,93.83342
5718,94.31485
5721,95.22775
5723,94.91424
5724,112.19631
5725,92.40036
5726,103.42304
5729,100.024315
5730,104.316444
5731,97.132904
5733,77.296844
5736,92.687065
5741,109.740616
5745,111.048355
5747,94.67167
5748,113.44686
5750,113.252144
5751,107.033905
5752,96.04706
5754,94.9999
5755,94.69774
5757,102.26348
5758,116.33344
5760,108.3653
5762,104.62843
5766,107.079865
5768,97.51706
5769,118.82651
5770,99.16505
5771,110.9718
5772,92.1895
5773,101.894226
5774,96.00179
5776,94.30179
5777,111.42941
5778,94.10169
5780,110.15701
5782,92.355835
5783,77.658966
5784,98.28449
5786,95.82706
5788,93.7383
5789,98.95707
5790,94.77814
5791,106.770454
5793,100.58663
5794,97.2154
5796,117.90481
5797,95.127426
5801,97.94154
5803,95.884895
5804,103.943596
5805,95.198814
5806,77.14774
5808,109.33363
5813,94.50677
5815,97.201744
5816,106.22732
5822,98.01478
5823,111.37866
5825,107.47826
5827,109.92868
5829,103.10938
5830,97.72404
5831,96.26196
5832,97.225655
5833,109.33363
5837,114.47897
5838,91.83598
5839,96.039925
5842,99.86503
5844,108.62838
5845,95.4597
5846,106.85885
5848,77.54497
5850,108.29255
5851,92.75377
5853,97.51706
5854,105.43506
5858,99.86503
5860,112.61394
5864,104.12152
5866,96.23036
5867,113.00219
5868,95.67262
5869,112.32627
5870,92.9139
5871,109.08287
5874,115.9758
5876,110.31035
5877,90.270645
5878,94.66647
5879,112.31571
5880,99.86377
5884,92.366905
5886,111.18145
5890,99.82963
5896,96.50358
5897,105.206985
5898,97.51706
5901,105.260284
5903,110.40518
5906,94.56831
5908,112.98457
5909,92.14253
5910,105.07322
5911,92.281815
5912,105.31803
5914,115.9758
5919,110.90266
5924,96.59767
5926,94.80133
5929,103.89918
5930,99.54167
5932,92.40761
5933,111.05653
5934,93.37193
5935,110.58708
5936,94.07107
5937,110.44401
5938,96.00271
5939,105.93206
5942,100.45435
5943,92.59994
5944,99.71462
5946,111.025536
5951,93.726654
5953,103.15441
5954,94.85191
5957,105.96892
5961,101.300095
5962,102.13996
5964,78.72208
5965,98.141075
5968,114.891785
5969,94.91505
5974,94.265625
5975,95.48035
5978,80.18774
5981,104.316444
5982,94.42231
5983,100.227554
5989,106.24875
5991,92.96563
5992,98.31019
5995,100.28682
5996,105.17968
5997,110.814
5998,95.666016
5999,76.27596
6001,110.61638
6002,94.33701
6003,98.02634
6004,94.85191
6006,105.91462
6007,94.02343
6011,99.84431
6012,110.16236
6014,92.281815
6015,105.5543
6016,94.62694
6017,111.59481
6018,97.51706
6024,93.61636
6025,103.959015
6026,111.97089
6028,108.07107
6029,77.14006
6030,99.094765
6036,114.891785
6040,95.198814
6041,110.64428
6042,93.56392
6044,97.19827
6045,106.770454
6047,103.872765
6048,100.952736
6049,95.23671
6051,116.440094
6052,98.56063
6053,90.264824
6054,108.85077
6058,97.68687
6059,98.15504
6062,97.25699
6063,117.869225
6064,106.814995
6065,95.198814
6067,101.54973
6068,110.849205
6070,105.16048
6071,108.78736
6072,111.18145
6080,111.18145
6081,93.48385
6084,104.11276
6087,93.02394
6089,103.98728
6092,111.18145
6094,94.04098
6095,109.88729
6097,111.165245
6100,100.535484
6104,109.29002
6105,95.99283
6106,102.08399
6107,81.12719
6108,95.36785
6109,111.18145
6110,93.961754
6114,111.18145
6116,94.033104
6117,97.17067
6118,93.91325
6123,78.79181
6125,110.40518
6128,102.665
6130,104.021225
6132,105.06763
6137,79.380806
6139,111.02397
6140,96.13576
6141,110.605125
6142,105.4952
6144,103.368004
6145,94.94868
6146,97.44324
6149,92.32905
6156,93.59389
6159,111.89913
6160,96.13576
6162,104.2759
6164,101.39387
6165,92.300415
6168,78.379745
6169,109.33363
6170,98.54344
6171,105.66364
6172,92.19043
6173,107.90806
6176,99.91584
6177,92.795715
6178,95.162766
6180,95.61234
6181,106.08953
6182,96.35848
6185,93.53161
6186,110.40721
6188,106.76544
6189,96.85986
6192,104.11276
6193,93.22142
6194,106.770454
6195,98.271835
6196,118.71616
6197,93.34072
6201,110.1549
6202,94.54186
6203,94.86584
6204,95.93443
6207,117.35668
6209,97.18897
6210,96.59633
6211,111.88376
6213,111.86494
6216,92.50624
6217,92.21726
6219,95.26538
6222,77.14774
6223,110.61804
6235,97.543396
6240,98.49387
6242,93.6529
6247,92.57709
6251,110.78442
6254,115.66975
6255,92.937
6260,104.69722
6261,93.452255
6262,100.23697
6264,114.45086
6269,109.49646
6271,101.19179
6275,110.36778
6276,93.15371
6278,105.27396
6279,111.3143
6281,113.89618
6284,92.099846
6286,97.43982
6287,77.98495
6288,94.384636
6292,97.48797
6293,95.31617
6295,97.96635
6298,105.204124
6300,108.23929
6304,106.06661
6308,105.32263
6310,94.290726
6312,111.18145
6320,97.132904
6324,91.92759
6325,108.70195
6330,102.4946
6336,108.70448
6340,103.72612
6341,97.543396
6342,104.08241
6344,98.52098
6345,106.375565
6347,111.49109
6348,96.382034
6349,105.204124
6351,77.44578
6353,108.25298
6354,95.25771
6357,92.63145
6358,100.56184
6360,102.58436
6363,113.6303
6364,91.30669
6368,109.98653
6370,95.07683
6371,95.570145
6377,102.2202
6379,95.70591
6381,93.41564
6382,77.44578
6383,111.18076
6388,110.382
6390,107.25469
6392,103.10938
6393,100.07137
6395,91.20207
6398,105.74697
6401,77.14774
6402,95.24731
6403,109.07278
6405,96.91563
6406,90.7591
6407,111.42941
6409,105.316315
6411,92.61833
6413,94.54703
6416,97.156906
6417,104.3457
6418,92.71343
6419,118.70902
6420,106.61147
6426,104.411446
6429,97.11482
6430,94.60581
6431,109.07278
6432,97.0439
6434,99.53008
6437,112.17552
6438,93.45787
6439,103.938576
6440,92.97973
6441,94.59368
6442,108.76986
6443,97.21206
6445,94.65702
6448,112.98457
6450,105.42351
6453,97.35008
6455,102.77309
6457,95.97838
6458,99.14415
6461,96.916374
6464,111.08565
6467,96.72884
6469,103.32407
6470,79.9721
6471,98.154
6473,107.32341
6474,93.46522
6479,95.6044
6481,99.876335
6484,109.89023
6495,90.33406
6496,106.921074
6505,104.998055
6506,91.595505
6508,99.73839
6509,94.49321
6510,107.33846
6512,106.92847
6513,96.50114
6514,107.02758
6515,91.53785
6519,94.373825
6521,99.15855
6523,77.73361
6525,101.80867
6526,96.87489
6528,93.454315
6529,99.22977
6531,109.270584
6533,102.4969
6534,93.273224
6535,110.97553
6536,93.186874
6537,113.568016
6540,92.118546
6541,111.18076
6547,104.98557
6548,101.37369
6551,110.00759
6553,105.4638
6555,104.11276
6556,97.22431
6561,77.59223
6564,94.19372
6565,110.97553
6568,97.94015
6569,108.76986
6573,101.985054
6574,97.1822
6577,112.86853
6579,113.6303
6581,95.509476
6582,109.45345
6585,104.01698
6586,93.875755
6589,107.65511
6590,76.78653
6593,101.27421
6594,110.92379
6595,90.24212
6599,94.40429
6600,94.301865
6601,111.26437
6602,91.33089
6603,112.98457
6604,97.37638
6607,107.821465
6608,111.10691
6609,93.61333
6611,94.7742
6613,108.76986
6614,97.328316
6616,101.2183
6617,108.76986
6618,94.79714
6619,103.13939
6621,104.11276
6627,103.01402
6629,111.76591
6631,77.54497
6634,95.244934
6636,96.202034
6638,97.94015
6639,108.76986
6641,111.37866
6642,99.46871
6651,116.48966
6654,77.57075
6657,95.692024
6663,95.346344
6665,102.054504
6666,96.52255
6668,94.451996
6669,104.11624
6670,98.76587
6671,101.42061
6673,97.16178
6675,95.61054
6676,77.44578
6677,93.83734
6679,95.31887
6680,108.0766
6681,107.33846
6685,106.829384
6688,94.97089
6689,89.6491
6690,96.51313
6692,108.76986
6693,92.98116
6694,95.01024
6698,118.70902
6699,93.502754
6700,107.71481
6701,95.97838
6702,113.66444
6704,89.6491
6707,105.53016
6712,110.32392
6713,91.50866
6715,107.89027
6721,104.91907
6722,95.26538
6723,109.07942
6724,93.324936
6725,118.532524
6731,109.25331
6735,89.00292
6736,105.01131
6737,107.43611
6738,98.665146
6739,100.5877
6741,101.50216
6743,97.46852
6745,94.451996
6747,108.4239
6749,92.02942
6750,108.31597
6751,114.7655
6752,106.19064
6753,108.76986
6755,106.85395
6756,92.997635
6757,102.654526
6759,111.17133
6761,92.65504
6763,98.154
6764,118.82651
6765,102.04586
6766,112.58698
6768,105.91462
6771,89.6491
6773,93.68632
6774,99.14858
6778,108.86539
6779,96.47375
6781,96.25164
6784,105.99031
6786,99.808395
6787,96.4334
6790,99.41289
6793,103.388016
6795,108.76986
6798,110.78974
6806,95.86423
6807,95.34557
6810,94.28941
6815,102.436966
6816,91.76926
6817,97.38797
6818,92.67807
6819,103.872765
6820,97.439064
6822,94.144806
6823,116.34012
6824,109.15649
6825,94.472206
6828,77.38597
6829,114.91727
6831,102.84193
6832,93.970375
6833,111.60677
6834,96.0736
6836,105.14088
6837,110.90266
6838,93.68203
6840,100.490685
6843,92.26526
6845,91.65418
6846,96.38168
6847,110.17041
6851,101.414444
6852,97.50825
6853,102.23977
6858,104.88384
6861,110.85953
6863,111.01584
6864,78.439064
6865,96.685074
6866,110.43385
6867,102.35516
6868,102.92671
6869,93.56962
6870,109.15649
6874,101.54828
6875,96.56463
6877,105.91462
6878,98.88851
6880,93.63185
6883,104.59568
6884,94.04308
6886,94.98441
6890,99.67012
6893,104.38679
6894,90.89056
6899,105.91462
6900,93.48299
6904,92.43629
6905,107.56534
6906,95.10665
6910,94.80731
6912,102.81151
6913,112.537445
6920,93.421234
6922,96.64494
6923,108.76986
6926,95.67507
6927,102.86172
6928,92.47982
6931,116.288155
6933,91.2431
6936,91.41339
6937,109.91836
6939,94.13114
6941,100.50776
6942,104.86996
6943,91.17542
6944,102.60528
6945,91.3323
6946,104.5738
6947,117.80483
6949,109.53496
6951,106.504906
6953,103.23201
6954,93.243225
6955,105.77584
6963,109.554474
6964,95.16812
6966,100.50148
6968,93.881294
6970,106.08953
6972,108.69271
6976,106.691124
6978,110.43385
6981,96.14733
6985,109.21818
6986,94.26042
6987,109.70583
6989,100.85642
6991,116.34012
6993,111.47933
6994,95.99645
6995,107.73635
6996,92.667564
6997,112.162384
6998,80.746475
7001,108.10712
7003,110.04829
7006,91.11116
7008,91.123024
7010,90.408356
7011,97.76491
7012,93.22248
7013,94.072754
7014,108.36786
7017,101.26497
7018,93.59599
7019,91.307884
7023,92.13403
7024,102.06337
7025,93.2146
7026,109.56573
7027,92.90798
7028,113.39926
7030,108.76986
7031,99.68098
7033,104.584496
7036,94.28355
7037,94.937096
7039,93.97415
7044,94.317
7045,110.90266
7046,105.67575
7049,94.33463
7050,92.272896
7051,106.08953
7054,108.82593
7055,93.9027
7057,92.08253
7060,105.91462
7061,97.51706
7063,92.896965
7064,109.39344
7067,93.63185
7071,100.73433
7074,105.92835
7075,92.56379
7078,110.90266
7079,89.88882
7080,101.871254
7081,97.35596
7082,110.40518
7083,95.91133
7085,92.0731
7092,103.83963
7094,90.435844
7100,92.35622
7101,103.62262
7102,110.43385
7104,109.66449
7105,97.51706
7106,97.36947
7107,100.191734
7108,77.01401
7109,92.339294
7110,109.91836
7112,94.288086
7113,107.27953
7114,104.657555
7116,110.4361
7117,102.58267
7118,98.26485
7120,92.9517
7121,103.14975
